symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2884   ,玉山金       ,20020128,   14.30,   14.30,   12.60,   13.10,    23218,      318175,  -2.2388,   1.0139,       29999,  -2.2642
2884   ,玉山金       ,20020129,   13.10,   13.50,   13.10,   13.40,    16473,      219750,   2.2901,   0.7193,       30686,   2.2642
2884   ,玉山金       ,20020130,   13.30,   13.40,   13.25,   13.35,     3575,       47673,  -0.3731,   0.1561,       30571,  -0.3738
2884   ,玉山金       ,20020131,   13.40,   13.60,   13.30,   13.50,     3855,       51985,   1.1236,   0.1683,       30915,   1.1173
2884   ,玉山金       ,20020201,   13.65,   13.70,   13.50,   13.60,     4594,       62438,   0.7407,   0.2006,       31144,   0.7380
2884   ,玉山金       ,20020204,   13.95,   13.95,   13.65,   13.75,     4033,       55687,   1.1029,   0.1761,       31487,   1.0969
2884   ,玉山金       ,20020205,   13.80,   13.80,   13.60,   13.65,     2347,       32007,  -0.7273,   0.1025,       31258,  -0.7299
2884   ,玉山金       ,20020206,   13.80,   13.80,   13.65,   13.70,     3514,       48231,   0.3663,   0.1534,       31373,   0.3656
2884   ,玉山金       ,20020218,   13.80,   13.90,   13.60,   13.70,     2437,       33484,   0.0000,   0.1064,       31373,   0.0000
2884   ,玉山金       ,20020219,   13.60,   13.80,   13.50,   13.60,     2550,       34828,  -0.7299,   0.1114,       31144,  -0.7326
2884   ,玉山金       ,20020220,   13.60,   13.65,   13.45,   13.55,     2762,       37323,  -0.3676,   0.1206,       31029,  -0.3683
2884   ,玉山金       ,20020221,   13.45,   13.60,   13.25,   13.45,     4710,       63266,  -0.7380,   0.2057,       30800,  -0.7407
2884   ,玉山金       ,20020222,   13.30,   13.40,   13.15,   13.20,     3221,       42580,  -1.8587,   0.1407,       30228,  -1.8762
2884   ,玉山金       ,20020225,   13.30,   13.35,   12.95,   13.10,     3488,       45681,  -0.7576,   0.1523,       29999,  -0.7605
2884   ,玉山金       ,20020226,   13.15,   13.20,   13.05,   13.05,     2215,       29075,  -0.3817,   0.0967,       29884,  -0.3824
2884   ,玉山金       ,20020227,   13.10,   13.15,   13.05,   13.15,     4133,       54130,   0.7663,   0.1805,       30113,   0.7634
2884   ,玉山金       ,20020301,   13.15,   13.15,   13.00,   13.05,     2948,       38384,  -0.7605,   0.1287,       29884,  -0.7634
2884   ,玉山金       ,20020304,   13.20,   13.25,   13.00,   13.05,     8020,      105366,   0.0000,   0.3502,       29884,   0.0000
2884   ,玉山金       ,20020305,   13.05,   13.10,   12.70,   12.70,     8100,      103840,  -2.6820,   0.3537,       29083,  -2.7186
2884   ,玉山金       ,20020306,   12.60,   12.80,   12.60,   12.75,     5010,       63549,   0.3937,   0.2188,       29197,   0.3929
2884   ,玉山金       ,20020307,   12.80,   13.00,   12.70,   12.75,     6393,       82335,   0.0000,   0.2792,       29197,   0.0000
2884   ,玉山金       ,20020308,   12.80,   12.90,   12.70,   12.70,     3318,       42323,  -0.3922,   0.1449,       29083,  -0.3929
2884   ,玉山金       ,20020311,   12.80,   12.95,   12.70,   12.85,     5117,       65691,   1.1811,   0.2234,       29426,   1.1742
2884   ,玉山金       ,20020312,   12.95,   13.15,   12.85,   12.90,     5276,       68570,   0.3891,   0.2304,       29541,   0.3884
2884   ,玉山金       ,20020313,   13.00,   13.10,   12.90,   13.00,     6112,       79320,   0.7752,   0.2669,       29770,   0.7722
2884   ,玉山金       ,20020314,   13.00,   13.00,   12.85,   12.90,     5126,       66184,  -0.7692,   0.2238,       29541,  -0.7722
2884   ,玉山金       ,20020315,   13.00,   13.10,   12.80,   12.90,     3754,       48573,   0.0000,   0.1639,       29541,   0.0000
2884   ,玉山金       ,20020318,   12.90,   13.00,   12.75,   12.80,     4493,       57549,  -0.7752,   0.1962,       29312,  -0.7782
2884   ,玉山金       ,20020319,   12.85,   12.90,   12.70,   12.75,     2737,       34924,  -0.3906,   0.1195,       29197,  -0.3914
2884   ,玉山金       ,20020320,   12.75,   12.85,   12.70,   12.70,     2769,       35336,  -0.3922,   0.1209,       29083,  -0.3929
2884   ,玉山金       ,20020321,   12.70,   12.80,   12.70,   12.75,     2794,       35546,   0.3937,   0.1220,       29197,   0.3929
2884   ,玉山金       ,20020322,   12.75,   12.95,   12.75,   12.95,     5714,       73637,   1.5686,   0.2495,       29655,   1.5565
2884   ,玉山金       ,20020325,   13.05,   13.20,   13.05,   13.10,     7064,       92794,   1.1583,   0.3085,       29999,   1.1516
2884   ,玉山金       ,20020326,   13.10,   13.10,   12.95,   12.95,     3966,       51492,  -1.1450,   0.1732,       29655,  -1.1516
2884   ,玉山金       ,20020327,   13.10,   13.65,   13.10,   13.10,    13660,      181845,   1.1583,   0.5965,       29999,   1.1516
2884   ,玉山金       ,20020328,   13.30,   13.35,   13.10,   13.20,     7629,      100683,   0.7634,   0.3331,       30228,   0.7605
2884   ,玉山金       ,20020329,   13.40,   13.40,   13.10,   13.10,     5133,       68042,  -0.7576,   0.2241,       29999,  -0.7605
2884   ,玉山金       ,20020401,   13.00,   13.00,   12.90,   12.95,     2966,       38448,  -1.1450,   0.1295,       29655,  -1.1516
2884   ,玉山金       ,20020402,   12.85,   13.25,   12.85,   13.05,     3984,       52227,   0.7722,   0.1740,       29884,   0.7692
2884   ,玉山金       ,20020403,   13.05,   13.40,   13.00,   13.40,     5113,       67491,   2.6820,   0.2233,       30686,   2.6467
2884   ,玉山金       ,20020404,   13.45,   13.80,   13.40,   13.55,    22063,      300982,   1.1194,   0.9634,       31029,   1.1132
2884   ,玉山金       ,20020408,   13.70,   14.45,   13.55,   14.10,    30857,      435385,   4.0590,   1.3475,       32289,   3.9788
2884   ,玉山金       ,20020409,   14.00,   14.00,   13.30,   13.30,    10885,      147435,  -5.6738,   0.4753,       30457,  -5.8411
2884   ,玉山金       ,20020410,   13.40,   13.75,   13.10,   13.60,     8381,      112334,   2.2556,   0.3660,       31144,   2.2306
2884   ,玉山金       ,20020411,   13.60,   14.15,   13.40,   13.75,    31400,      432512,   1.1029,   1.3712,       31487,   1.0969
2884   ,玉山金       ,20020412,   13.50,   13.65,   13.40,   13.50,     5327,       72104,  -1.8182,   0.2326,       30915,  -1.8349
2884   ,玉山金       ,20020415,   13.55,   13.75,   13.35,   13.40,     5542,       74867,  -0.7407,   0.2420,       30686,  -0.7435
2884   ,玉山金       ,20020416,   13.45,   13.80,   13.45,   13.65,    12304,      168417,   1.8657,   0.5373,       31258,   1.8485
2884   ,玉山金       ,20020417,   13.85,   14.20,   13.70,   13.95,    22920,      320404,   2.1978,   1.0009,       31945,   2.1740
2884   ,玉山金       ,20020418,   13.95,   14.55,   13.95,   14.25,    27618,      395343,   2.1505,   1.2060,       32632,   2.1277
2884   ,玉山金       ,20020419,   14.35,   15.20,   14.30,   15.20,    50821,      761221,   6.6667,   2.2193,       34808,   6.4539
2884   ,玉山金       ,20020422,   15.20,   15.30,   14.65,   15.20,    22247,      332755,   0.0000,   0.9715,       34808,   0.0000
2884   ,玉山金       ,20020423,   14.80,   15.20,   14.40,   14.55,    20313,      297998,  -4.2763,   0.8870,       33319,  -4.3704
2884   ,玉山金       ,20020424,   14.50,   15.00,   14.30,   14.85,    10595,      155559,   2.0619,   0.4627,       34006,   2.0409
2884   ,玉山金       ,20020425,   14.80,   15.20,   13.90,   13.90,    32974,      484143,  -6.3973,   1.4399,       31831,  -6.6111
2884   ,玉山金       ,20020426,   13.90,   14.10,   13.70,   13.80,     9709,      134668,  -0.7194,   0.4240,       31602,  -0.7220
2884   ,玉山金       ,20020429,   13.85,   14.20,   13.80,   13.95,    10582,      148054,   1.0870,   0.4621,       31945,   1.0811
2884   ,玉山金       ,20020430,   14.20,   14.20,   13.50,   13.60,    10987,      151047,  -2.5090,   0.4798,       31144,  -2.5410
2884   ,玉山金       ,20020502,   13.85,   14.15,   13.55,   13.60,    15211,      209816,   0.0000,   0.6642,       31144,   0.0000
2884   ,玉山金       ,20020503,   13.60,   14.20,   13.60,   14.10,    12418,      172338,   3.6765,   0.5423,       32289,   3.6105
2884   ,玉山金       ,20020506,   14.00,   14.40,   13.60,   13.60,    17740,      248644,  -3.5461,   0.7747,       31144,  -3.6105
2884   ,玉山金       ,20020507,   13.60,   13.90,   13.35,   13.65,    11051,      150206,   0.3676,   0.4826,       31258,   0.3670
2884   ,玉山金       ,20020508,   13.80,   14.35,   13.70,   14.15,    15020,      211414,   3.6630,   0.6559,       32403,   3.5975
2884   ,玉山金       ,20020509,   14.40,   14.40,   13.90,   14.00,     6598,       93165,  -1.0601,   0.2881,       32060,  -1.0657
2884   ,玉山金       ,20020510,   13.90,   14.00,   13.75,   13.85,     7554,      104623,  -1.0714,   0.3299,       31716,  -1.0772
