symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2454   ,聯發科       ,20010723,  297.00,  297.00,  297.00,  297.00,      113,       33561,   6.8345,   0.0521,       64409,   6.6111
2454   ,聯發科       ,20010724,  314.00,  317.00,  308.00,  316.00,    14468,     4544216,   6.3973,   6.6714,       68529,   6.2010
2454   ,聯發科       ,20010725,  316.00,  338.00,  316.00,  338.00,     5706,     1885975,   6.9620,   2.6311,       73300,   6.7304
2454   ,聯發科       ,20010726,  350.00,  361.00,  347.00,  361.00,     3902,     1393645,   6.8047,   1.7993,       78288,   6.5832
2454   ,聯發科       ,20010727,  370.00,  376.00,  358.00,  360.00,     3680,     1355696,  -0.2770,   1.6969,       78071,  -0.2774
2454   ,聯發科       ,20010731,  360.00,  385.00,  358.00,  385.00,     4769,     1795684,   6.9444,   2.1991,       83493,   6.7139
2454   ,聯發科       ,20010801,  388.00,  389.00,  365.00,  369.00,     3759,     1415688,  -4.1558,   1.7333,       80023,  -4.2447
2454   ,聯發科       ,20010802,  368.00,  382.00,  368.00,  380.00,     3737,     1407275,   2.9810,   1.7232,       82409,   2.9375
2454   ,聯發科       ,20010803,  384.00,  393.00,  380.00,  387.00,     3221,     1252883,   1.8421,   1.4852,       83927,   1.8253
2454   ,聯發科       ,20010806,  383.00,  399.00,  380.00,  399.00,     2964,     1164617,   3.1008,   1.3667,       86529,   3.0537
2454   ,聯發科       ,20010807,  396.00,  400.00,  387.00,  392.00,     2390,      939446,  -1.7544,   1.1021,       85011,  -1.7700
2454   ,聯發科       ,20010808,  392.00,  399.00,  387.00,  399.00,     2177,      856738,   1.7857,   1.0038,       86529,   1.7700
2454   ,聯發科       ,20010809,  397.00,  405.00,  392.00,  393.00,     1954,      777326,  -1.5038,   0.9010,       85228,  -1.5152
2454   ,聯發科       ,20010810,  393.00,  394.00,  386.00,  389.00,     1478,      576003,  -1.0178,   0.6815,       84360,  -1.0230
2454   ,聯發科       ,20010813,  392.00,  395.00,  383.00,  386.00,     1460,      570985,  -0.7712,   0.6732,       83710,  -0.7742
2454   ,聯發科       ,20010814,  388.00,  392.00,  375.00,  392.00,     1707,      653174,   1.5544,   0.7871,       85011,   1.5424
2454   ,聯發科       ,20010815,  389.00,  397.00,  388.00,  393.00,     1152,      453214,   0.2551,   0.5312,       85228,   0.2548
2454   ,聯發科       ,20010816,  390.00,  393.00,  381.00,  381.00,     1618,      623804,  -3.0534,   0.7461,       82625,  -3.1010
2454   ,聯發科       ,20010817,  382.00,  384.00,  373.00,  384.00,     1924,      728451,   0.7874,   0.8872,       83276,   0.7843
2454   ,聯發科       ,20010820,  380.00,  409.00,  380.00,  402.00,     4330,     1723629,   4.6875,   1.9966,       87180,   4.5810
2454   ,聯發科       ,20010821,  405.00,  412.00,  398.00,  408.00,     2706,     1100034,   1.4925,   1.2478,       88481,   1.4815
