symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
9904   ,寶成         ,20000104,   70.50,   73.50,   69.50,   72.50,    28033,     1998292,   4.3165,   3.2937,       61704,   4.2260
9904   ,寶成         ,20000105,   71.00,   72.00,   70.00,   70.00,    13866,      984112,  -3.4483,   1.6292,       59577,  -3.5091
9904   ,寶成         ,20000106,   71.50,   74.50,   71.50,   74.50,    47042,     3478633,   6.4286,   5.5272,       63407,   6.2304
9904   ,寶成         ,20000107,   74.50,   76.50,   73.50,   73.50,    48632,     3655542,  -1.3423,   5.7140,       62556,  -1.3514
9904   ,寶成         ,20000110,   74.00,   78.50,   74.00,   78.50,    42704,     3265527,   6.8027,   5.0175,       66811,   6.5813
9904   ,寶成         ,20000111,   79.50,   79.50,   74.00,   74.00,    36171,     2775077,  -5.7325,   4.2499,       62981,  -5.9034
9904   ,寶成         ,20000112,   74.00,   76.00,   74.00,   75.50,    15029,     1128810,   2.0270,   1.7658,       64258,   2.0068
9904   ,寶成         ,20000113,   76.00,   76.50,   74.50,   74.50,    15791,     1187693,  -1.3245,   1.8554,       63407,  -1.3334
9904   ,寶成         ,20000114,   75.00,   75.50,   72.00,   72.00,    14390,     1057222,  -3.3557,   1.6907,       61279,  -3.4133
9904   ,寶成         ,20000115,   73.00,   73.50,   72.50,   72.50,     8466,      615908,   0.6944,   0.9947,       61704,   0.6920
9904   ,寶成         ,20000117,   73.00,   75.00,   73.00,   73.50,    12299,      908602,   1.3793,   1.4451,       62556,   1.3699
9904   ,寶成         ,20000118,   74.00,   75.50,   73.50,   74.50,    12517,      931235,   1.3605,   1.4707,       63407,   1.3514
9904   ,寶成         ,20000119,   75.00,   75.50,   72.50,   72.50,    14729,     1098803,  -2.6846,   1.7306,       61704,  -2.7213
9904   ,寶成         ,20000120,   72.50,   73.50,   72.00,   73.00,     6282,      456631,   0.6897,   0.7381,       62130,   0.6873
9904   ,寶成         ,20000121,   73.00,   74.00,   73.00,   73.00,     6109,      448964,   0.0000,   0.7178,       62130,   0.0000
9904   ,寶成         ,20000124,   73.50,   75.00,   73.00,   74.50,    10510,      777848,   2.0548,   1.2349,       63407,   2.0340
9904   ,寶成         ,20000125,   74.50,   74.50,   73.00,   73.00,     6200,      455645,  -2.0134,   0.7285,       62130,  -2.0340
9904   ,寶成         ,20000126,   73.00,   76.00,   73.00,   74.50,    23499,     1760481,   2.0548,   2.7610,       63407,   2.0340
9904   ,寶成         ,20000127,   76.00,   76.00,   74.00,   74.00,    13452,     1010112,  -0.6711,   1.5805,       62981,  -0.6734
9904   ,寶成         ,20000128,   74.50,   76.50,   74.50,   74.50,    20633,     1558233,   0.6757,   2.4243,       63407,   0.6734
9904   ,寶成         ,20000129,   75.00,   75.50,   73.50,   73.50,     8585,      638220,  -1.3423,   1.0087,       62556,  -1.3514
9904   ,寶成         ,20000131,   74.00,   74.50,   73.50,   73.50,     7098,      524448,   0.0000,   0.8340,       62556,   0.0000
9904   ,寶成         ,20000201,   74.50,   75.50,   74.00,   74.50,    10997,      818619,   1.3605,   1.2921,       63407,   1.3514
9904   ,寶成         ,20000209,   75.50,   75.50,   74.00,   74.00,    13606,     1014574,  -0.6711,   1.5986,       62981,  -0.6734
9904   ,寶成         ,20000210,   73.00,   73.50,   72.50,   72.50,    15287,     1112657,  -2.0270,   1.7961,       61704,  -2.0479
9904   ,寶成         ,20000211,   73.00,   74.50,   72.50,   73.00,    14314,     1048140,   0.6897,   1.6818,       62130,   0.6873
9904   ,寶成         ,20000214,   73.50,   74.00,   72.00,   72.00,     8448,      617515,  -1.3699,   0.9926,       61279,  -1.3793
9904   ,寶成         ,20000215,   72.00,   72.50,   70.50,   71.00,     7701,      548655,  -1.3889,   0.9048,       60428,  -1.3986
9904   ,寶成         ,20000216,   72.00,   72.50,   71.50,   71.50,     6437,      462841,   0.7042,   0.7563,       60853,   0.7018
9904   ,寶成         ,20000217,   72.50,   75.50,   72.50,   74.50,    28459,     2119877,   4.1958,   3.3230,       63803,   4.1102
9904   ,寶成         ,20000218,   75.50,   76.00,   73.00,   73.00,    16975,     1266455,  -2.0134,   1.9821,       62518,  -2.0340
9904   ,寶成         ,20000219,   74.00,   77.00,   73.00,   77.00,    27451,     2078000,   5.4795,   3.2053,       65944,   5.3346
9904   ,寶成         ,20000221,   77.00,   77.00,   73.00,   73.00,    20399,     1543464,  -5.1948,   2.3819,       62518,  -5.3346
9904   ,寶成         ,20000222,   73.00,   74.50,   73.00,   73.50,    13409,      989002,   0.6849,   1.5657,       62947,   0.6826
