transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20030630,37.1,37.4,36.92,37.08,9930,367884,0.2704
20030701,37.09,38.1,37.09,38.05,14290,536078,2.616
20030702,38.17,38.82,38.1,38.69,16232,625636,1.682
20030703,40.6,40.6,38.81,39,16839,661217,0.8012
20030704,39.1,39.26,38.75,39.26,12491,487753,0.6667
20030707,39.6,41,39.6,41,19461,784967,4.432
20030708,42,42,40.7,41.19,13945,575586,0.4634
20030709,41.3,41.3,40.81,41.22,8849,363763,0.0728
20030710,41.2,41.2,40.05,40.05,8603,348382,-2.8384
20030711,39.6,39.97,39.3,39.91,7019,277417,-0.3496
20030714,39.95,41,39.92,40.66,10771,436827,1.8792
20030715,40.7,40.86,40.19,40.19,9432,383346,-1.1559
20030716,40.5,40.98,40.24,40.85,6798,276893,1.6422
20030717,40.5,40.65,39.8,39.8,9924,399015,-2.5704
20030718,39.78,39.98,39.55,39.92,7220,287078,0.3015
20030721,40,40.25,39.4,39.4,6715,267154,-1.3026
20030722,39.41,39.98,39.41,39.98,9169,363490,1.4721
20030723,40.3,40.5,40,40.05,8148,328372,0.1751
20030724,40.2,41.23,40.2,41.23,10984,448189,2.9463
20030725,41,41.34,40.85,41.23,8433,346491,0
20030728,41.9,41.94,41.57,41.58,6839,285426,0.8489
20030729,41.54,41.54,40.83,41.02,5680,233010,-1.3468
20030730,41,41.02,40.55,40.6,9300,378924,-1.0239
20030731,40.66,41,40.44,40.87,5120,208233,0.665
20030801,41.28,41.6,41.05,41.6,3703,153340,1.7862
20030804,41.47,41.55,41.21,41.4,3708,153495,-0.4808
20030805,41.5,41.61,40.5,40.5,4929,200981,-2.1739
20030806,40.2,40.3,40.06,40.23,4646,186678,-0.6667
20030807,40.35,40.77,39.97,40.7,5574,224384,1.1683
20030808,40.7,40.7,40.18,40.18,4009,162440,-1.2776
20030811,39.9,40.18,39.68,40.1,2619,104578,-0.1991
20030812,40.34,40.65,40.34,40.55,4255,172402,1.1222
20030813,41,42.45,41,42.45,12452,521544,4.6856
20030814,42.29,42.55,42,42.3,11489,486593,-0.3534
20030815,42.66,43.5,42.66,42.72,8705,374241,0.9929
20030818,43,43.1,42.52,42.8,4295,183577,0.1873
20030819,43.5,43.6,42.8,43,6286,271811,0.4673
20030820,42.8,43.28,42.8,43.19,4201,181073,0.4419
20030821,43.19,44,42.8,44,3518,152951,1.8754
20030822,44,44.59,43.95,44.04,6243,276105,0.0909
20030825,44.1,44.39,43.79,44.35,4937,217636,0.7039
20030826,44.25,44.25,43.4,43.46,8544,372327,-2.0068
20030827,43.28,43.97,43.28,43.62,6352,277329,0.3682
20030828,43.63,43.95,43.49,43.56,4754,207762,-0.1376
